match_id,minute,homeTeam_name,awayTeam_name,homeGoals,awayGoals
58,2,Como,Atalanta,0,0
58,3,Como,Atalanta,0,0
58,4,Como,Atalanta,0,0
58,5,Como,Atalanta,0,0
58,6,Como,Atalanta,0,0
58,7,Como,Atalanta,0,0
58,8,Como,Atalanta,0,0
58,9,Como,Atalanta,0,0
58,10,Como,Atalanta,0,0
58,11,Como,Atalanta,0,0
58,12,Como,Atalanta,0,0
58,13,Como,Atalanta,0,0
58,14,Como,Atalanta,0,0
58,15,Como,Atalanta,0,0
58,16,Como,Atalanta,0,0
58,17,Como,Atalanta,0,0
58,18,Como,Atalanta,0,0
58,19,Como,Atalanta,0,0
58,20,Como,Atalanta,0,0
58,21,Como,Atalanta,0,0
58,22,Como,Atalanta,0,0
58,23,Como,Atalanta,0,0
58,24,Como,Atalanta,0,0
58,25,Como,Atalanta,0,0
58,26,Como,Atalanta,0,0
58,27,Como,Atalanta,0,0
58,28,Como,Atalanta,0,0
58,29,Como,Atalanta,0,0
58,30,Como,Atalanta,1,0
58,31,Como,Atalanta,1,0
58,32,Como,Atalanta,1,0
58,33,Como,Atalanta,1,0
58,34,Como,Atalanta,1,0
58,35,Como,Atalanta,1,0
58,36,Como,Atalanta,1,0
58,37,Como,Atalanta,1,0
58,38,Como,Atalanta,1,0
58,39,Como,Atalanta,1,0
58,40,Como,Atalanta,1,0
58,41,Como,Atalanta,1,0
58,42,Como,Atalanta,1,0
58,43,Como,Atalanta,1,0
58,44,Como,Atalanta,1,0
58,45,Como,Atalanta,1,0
58,46,Como,Atalanta,1,0
58,47,Como,Atalanta,1,0
58,48,Como,Atalanta,1,0
58,49,Como,Atalanta,1,0
58,50,Como,Atalanta,1,0
58,51,Como,Atalanta,1,0
58,52,Como,Atalanta,1,0
58,53,Como,Atalanta,1,0
58,54,Como,Atalanta,1,0
58,55,Como,Atalanta,1,0
58,56,Como,Atalanta,1,1
58,57,Como,Atalanta,1,1
58,58,Como,Atalanta,1,1
58,59,Como,Atalanta,1,1
58,60,Como,Atalanta,1,1
58,61,Como,Atalanta,1,1
58,62,Como,Atalanta,1,1
58,63,Como,Atalanta,1,1
58,64,Como,Atalanta,1,1
58,65,Como,Atalanta,1,1
58,66,Como,Atalanta,1,1
58,67,Como,Atalanta,1,1
58,68,Como,Atalanta,1,1
58,69,Como,Atalanta,1,1
58,70,Como,Atalanta,1,2
58,71,Como,Atalanta,1,2
58,72,Como,Atalanta,1,2
58,73,Como,Atalanta,1,2
58,74,Como,Atalanta,1,2
58,75,Como,Atalanta,1,2
58,76,Como,Atalanta,1,2
58,77,Como,Atalanta,1,2
58,78,Como,Atalanta,1,2
58,79,Como,Atalanta,1,2
58,80,Como,Atalanta,1,2
58,81,Como,Atalanta,1,2
58,82,Como,Atalanta,1,2
58,83,Como,Atalanta,1,2
58,84,Como,Atalanta,1,2
58,85,Como,Atalanta,1,2
58,86,Como,Atalanta,1,2
58,87,Como,Atalanta,1,2
58,88,Como,Atalanta,1,2
58,89,Como,Atalanta,1,2
58,90,Como,Atalanta,1,2
59,1,Como,Bologna,0,0
59,2,Como,Bologna,0,0
59,3,Como,Bologna,0,0
59,4,Como,Bologna,0,0
59,5,Como,Bologna,1,0
59,6,Como,Bologna,1,0
59,7,Como,Bologna,1,0
59,8,Como,Bologna,1,0
59,9,Como,Bologna,1,0
59,10,Como,Bologna,1,0
59,11,Como,Bologna,1,0
59,12,Como,Bologna,1,0
59,13,Como,Bologna,1,0
59,14,Como,Bologna,1,0
59,15,Como,Bologna,1,0
59,16,Como,Bologna,1,0
59,17,Como,Bologna,1,0
59,18,Como,Bologna,1,0
59,19,Como,Bologna,1,0
59,20,Como,Bologna,1,0
59,21,Como,Bologna,1,0
59,22,Como,Bologna,1,0
59,23,Como,Bologna,1,0
59,24,Como,Bologna,1,0
59,25,Como,Bologna,1,0
59,26,Como,Bologna,1,0
59,27,Como,Bologna,1,0
59,28,Como,Bologna,1,0
59,29,Como,Bologna,1,0
59,30,Como,Bologna,1,0
59,31,Como,Bologna,1,0
59,32,Como,Bologna,1,0
59,33,Como,Bologna,1,0
59,34,Como,Bologna,1,0
59,35,Como,Bologna,1,0
59,36,Como,Bologna,1,0
59,37,Como,Bologna,1,0
59,38,Como,Bologna,1,0
59,39,Como,Bologna,1,0
59,40,Como,Bologna,1,0
59,41,Como,Bologna,1,0
59,42,Como,Bologna,1,0
59,43,Como,Bologna,1,0
59,44,Como,Bologna,1,0
59,45,Como,Bologna,1,0
59,46,Como,Bologna,1,0
59,47,Como,Bologna,1,0
59,48,Como,Bologna,1,0
59,49,Como,Bologna,1,0
59,50,Como,Bologna,1,0
59,51,Como,Bologna,1,0
59,52,Como,Bologna,1,0
59,53,Como,Bologna,2,0
59,54,Como,Bologna,2,0
59,55,Como,Bologna,2,0
59,56,Como,Bologna,2,0
59,57,Como,Bologna,2,0
59,58,Como,Bologna,2,0
59,59,Como,Bologna,2,0
59,60,Como,Bologna,2,0
59,61,Como,Bologna,2,0
59,62,Como,Bologna,2,0
59,63,Como,Bologna,2,0
59,64,Como,Bologna,2,0
59,65,Como,Bologna,2,0
59,66,Como,Bologna,2,0
59,67,Como,Bologna,2,0
59,68,Como,Bologna,2,0
59,69,Como,Bologna,2,0
59,70,Como,Bologna,2,0
59,71,Como,Bologna,2,0
59,72,Como,Bologna,2,0
59,73,Como,Bologna,2,0
59,74,Como,Bologna,2,0
59,75,Como,Bologna,2,0
59,76,Como,Bologna,2,1
59,77,Como,Bologna,2,1
59,78,Como,Bologna,2,1
59,79,Como,Bologna,2,1
59,80,Como,Bologna,2,1
59,81,Como,Bologna,2,1
59,82,Como,Bologna,2,1
59,83,Como,Bologna,2,1
59,84,Como,Bologna,2,1
59,85,Como,Bologna,2,1
59,86,Como,Bologna,2,1
59,87,Como,Bologna,2,1
59,88,Como,Bologna,2,1
59,89,Como,Bologna,2,1
59,90,Como,Bologna,2,2
60,1,Como,Cagliari,0,0
60,2,Como,Cagliari,0,0
60,3,Como,Cagliari,0,0
60,4,Como,Cagliari,0,0
60,5,Como,Cagliari,0,0
60,6,Como,Cagliari,0,0
60,7,Como,Cagliari,0,0
60,8,Como,Cagliari,0,0
60,9,Como,Cagliari,0,0
60,10,Como,Cagliari,0,0
60,11,Como,Cagliari,0,0
60,12,Como,Cagliari,0,0
60,13,Como,Cagliari,0,0
60,14,Como,Cagliari,0,0
60,15,Como,Cagliari,0,0
60,16,Como,Cagliari,0,0
60,17,Como,Cagliari,0,0
60,18,Como,Cagliari,0,0
60,19,Como,Cagliari,0,0
60,20,Como,Cagliari,0,0
60,21,Como,Cagliari,0,0
60,22,Como,Cagliari,0,1
60,23,Como,Cagliari,0,1
60,24,Como,Cagliari,0,1
60,25,Como,Cagliari,0,1
60,26,Como,Cagliari,0,1
60,27,Como,Cagliari,0,1
60,28,Como,Cagliari,0,1
60,29,Como,Cagliari,0,1
60,30,Como,Cagliari,0,1
60,31,Como,Cagliari,0,1
60,32,Como,Cagliari,0,1
60,33,Como,Cagliari,0,1
60,34,Como,Cagliari,0,1
60,35,Como,Cagliari,0,1
60,36,Como,Cagliari,0,1
60,37,Como,Cagliari,0,1
60,38,Como,Cagliari,0,1
60,39,Como,Cagliari,0,1
60,40,Como,Cagliari,1,1
60,41,Como,Cagliari,1,1
60,42,Como,Cagliari,1,1
60,43,Como,Cagliari,1,1
60,44,Como,Cagliari,1,1
60,45,Como,Cagliari,2,1
60,46,Como,Cagliari,2,1
60,47,Como,Cagliari,2,1
60,48,Como,Cagliari,2,1
60,49,Como,Cagliari,2,1
60,50,Como,Cagliari,2,1
60,51,Como,Cagliari,2,1
60,52,Como,Cagliari,2,1
60,53,Como,Cagliari,2,1
60,54,Como,Cagliari,2,1
60,55,Como,Cagliari,2,1
60,56,Como,Cagliari,2,1
60,57,Como,Cagliari,2,1
60,58,Como,Cagliari,2,1
60,59,Como,Cagliari,2,1
60,60,Como,Cagliari,2,1
60,61,Como,Cagliari,2,1
60,62,Como,Cagliari,2,1
60,63,Como,Cagliari,2,1
60,64,Como,Cagliari,2,1
60,65,Como,Cagliari,2,1
60,66,Como,Cagliari,2,1
60,67,Como,Cagliari,2,1
60,68,Como,Cagliari,2,1
60,69,Como,Cagliari,2,1
60,70,Como,Cagliari,2,1
60,71,Como,Cagliari,2,1
60,72,Como,Cagliari,2,1
60,73,Como,Cagliari,2,1
60,74,Como,Cagliari,2,1
60,75,Como,Cagliari,2,1
60,76,Como,Cagliari,2,1
60,77,Como,Cagliari,3,1
60,78,Como,Cagliari,3,1
60,79,Como,Cagliari,3,1
60,80,Como,Cagliari,3,1
60,81,Como,Cagliari,3,1
60,82,Como,Cagliari,3,1
60,83,Como,Cagliari,3,1
60,84,Como,Cagliari,3,1
60,85,Como,Cagliari,3,1
60,86,Como,Cagliari,3,1
60,87,Como,Cagliari,3,1
60,88,Como,Cagliari,3,1
60,89,Como,Cagliari,3,1
60,90,Como,Cagliari,3,1
61,1,Como,Empoli,0,0
61,2,Como,Empoli,0,0
61,3,Como,Empoli,0,0
61,4,Como,Empoli,0,0
61,5,Como,Empoli,0,0
61,6,Como,Empoli,0,0
61,7,Como,Empoli,0,0
61,8,Como,Empoli,0,0
61,9,Como,Empoli,0,0
61,10,Como,Empoli,0,0
61,11,Como,Empoli,0,0
61,12,Como,Empoli,0,0
61,13,Como,Empoli,0,0
61,14,Como,Empoli,0,0
61,15,Como,Empoli,0,0
61,16,Como,Empoli,0,0
61,17,Como,Empoli,0,0
61,18,Como,Empoli,0,0
61,19,Como,Empoli,0,0
61,20,Como,Empoli,0,0
61,21,Como,Empoli,0,0
61,22,Como,Empoli,0,0
61,23,Como,Empoli,0,0
61,24,Como,Empoli,0,0
61,25,Como,Empoli,0,0
61,26,Como,Empoli,0,0
61,27,Como,Empoli,0,0
61,28,Como,Empoli,0,0
61,29,Como,Empoli,0,0
61,30,Como,Empoli,0,0
61,31,Como,Empoli,0,0
61,32,Como,Empoli,0,0
61,33,Como,Empoli,0,0
61,34,Como,Empoli,0,0
61,35,Como,Empoli,0,0
61,36,Como,Empoli,0,0
61,37,Como,Empoli,0,0
61,38,Como,Empoli,0,0
61,39,Como,Empoli,0,0
61,40,Como,Empoli,0,0
61,41,Como,Empoli,0,0
61,42,Como,Empoli,0,0
61,43,Como,Empoli,0,0
61,44,Como,Empoli,0,0
61,45,Como,Empoli,0,0
61,46,Como,Empoli,0,0
61,47,Como,Empoli,0,0
61,48,Como,Empoli,0,0
61,49,Como,Empoli,0,0
61,50,Como,Empoli,0,0
61,51,Como,Empoli,0,0
61,52,Como,Empoli,0,0
61,53,Como,Empoli,0,0
61,54,Como,Empoli,0,0
61,55,Como,Empoli,0,0
61,56,Como,Empoli,0,0
61,57,Como,Empoli,0,0
61,58,Como,Empoli,0,0
61,59,Como,Empoli,0,0
61,60,Como,Empoli,0,0
61,61,Como,Empoli,1,0
61,62,Como,Empoli,1,0
61,63,Como,Empoli,1,0
61,64,Como,Empoli,1,0
61,65,Como,Empoli,1,0
61,66,Como,Empoli,1,0
61,67,Como,Empoli,1,0
61,68,Como,Empoli,1,0
61,69,Como,Empoli,1,0
61,70,Como,Empoli,1,0
61,71,Como,Empoli,1,0
61,72,Como,Empoli,1,0
61,73,Como,Empoli,1,0
61,74,Como,Empoli,1,0
61,75,Como,Empoli,1,1
61,76,Como,Empoli,1,1
61,77,Como,Empoli,1,1
61,78,Como,Empoli,1,1
61,79,Como,Empoli,1,1
61,80,Como,Empoli,1,1
61,81,Como,Empoli,1,1
61,82,Como,Empoli,1,1
61,83,Como,Empoli,1,1
61,84,Como,Empoli,1,1
61,85,Como,Empoli,1,1
61,86,Como,Empoli,1,1
61,87,Como,Empoli,1,1
61,88,Como,Empoli,1,1
61,89,Como,Empoli,1,1
61,90,Como,Empoli,1,1
62,1,Como,Fiorentina,0,0
62,2,Como,Fiorentina,0,0
62,3,Como,Fiorentina,0,0
62,4,Como,Fiorentina,0,0
62,5,Como,Fiorentina,0,0
62,6,Como,Fiorentina,0,0
62,7,Como,Fiorentina,0,0
62,8,Como,Fiorentina,0,0
62,9,Como,Fiorentina,0,0
62,10,Como,Fiorentina,0,0
62,11,Como,Fiorentina,0,0
62,12,Como,Fiorentina,0,0
62,13,Como,Fiorentina,0,0
62,14,Como,Fiorentina,0,0
62,15,Como,Fiorentina,0,0
62,16,Como,Fiorentina,0,0
62,17,Como,Fiorentina,0,0
62,18,Como,Fiorentina,0,0
62,19,Como,Fiorentina,0,1
62,20,Como,Fiorentina,0,1
62,21,Como,Fiorentina,0,1
62,22,Como,Fiorentina,0,1
62,23,Como,Fiorentina,0,1
62,24,Como,Fiorentina,0,1
62,25,Como,Fiorentina,0,1
62,26,Como,Fiorentina,0,1
62,27,Como,Fiorentina,0,1
62,28,Como,Fiorentina,0,1
62,29,Como,Fiorentina,0,1
62,30,Como,Fiorentina,0,1
62,31,Como,Fiorentina,0,1
62,32,Como,Fiorentina,0,1
62,33,Como,Fiorentina,0,1
62,34,Como,Fiorentina,0,1
62,35,Como,Fiorentina,0,1
62,36,Como,Fiorentina,0,1
62,37,Como,Fiorentina,0,1
62,38,Como,Fiorentina,0,1
62,39,Como,Fiorentina,0,1
62,40,Como,Fiorentina,0,1
62,41,Como,Fiorentina,0,1
62,42,Como,Fiorentina,0,1
62,43,Como,Fiorentina,0,1
62,44,Como,Fiorentina,0,1
62,45,Como,Fiorentina,0,1
62,46,Como,Fiorentina,0,1
62,47,Como,Fiorentina,0,1
62,48,Como,Fiorentina,0,1
62,49,Como,Fiorentina,0,1
62,50,Como,Fiorentina,0,1
62,51,Como,Fiorentina,0,1
62,52,Como,Fiorentina,0,1
62,53,Como,Fiorentina,0,1
62,54,Como,Fiorentina,0,1
62,55,Como,Fiorentina,0,1
62,56,Como,Fiorentina,0,1
62,57,Como,Fiorentina,0,1
62,58,Como,Fiorentina,0,1
62,59,Como,Fiorentina,0,1
62,60,Como,Fiorentina,0,1
62,61,Como,Fiorentina,0,1
62,62,Como,Fiorentina,0,1
62,63,Como,Fiorentina,0,1
62,64,Como,Fiorentina,0,1
62,65,Como,Fiorentina,0,1
62,66,Como,Fiorentina,0,1
62,67,Como,Fiorentina,0,1
62,68,Como,Fiorentina,0,2
62,69,Como,Fiorentina,0,2
62,70,Como,Fiorentina,0,2
62,71,Como,Fiorentina,0,2
62,72,Como,Fiorentina,0,2
62,73,Como,Fiorentina,0,2
62,74,Como,Fiorentina,0,2
62,75,Como,Fiorentina,0,2
62,76,Como,Fiorentina,0,2
62,77,Como,Fiorentina,0,2
62,78,Como,Fiorentina,0,2
62,79,Como,Fiorentina,0,2
62,80,Como,Fiorentina,0,2
62,81,Como,Fiorentina,0,2
62,82,Como,Fiorentina,0,2
62,83,Como,Fiorentina,0,2
62,84,Como,Fiorentina,0,2
62,85,Como,Fiorentina,0,2
62,86,Como,Fiorentina,0,2
62,87,Como,Fiorentina,0,2
62,88,Como,Fiorentina,0,2
62,89,Como,Fiorentina,0,2
62,90,Como,Fiorentina,0,2
63,1,Como,Genoa,0,0
63,2,Como,Genoa,0,0
63,3,Como,Genoa,0,0
63,4,Como,Genoa,0,0
63,5,Como,Genoa,0,0
63,6,Como,Genoa,0,0
63,7,Como,Genoa,0,0
63,8,Como,Genoa,0,0
63,9,Como,Genoa,0,0
63,10,Como,Genoa,0,0
63,11,Como,Genoa,0,0
63,12,Como,Genoa,0,0
63,13,Como,Genoa,0,0
63,14,Como,Genoa,0,0
63,15,Como,Genoa,0,0
63,16,Como,Genoa,0,0
63,17,Como,Genoa,0,0
63,18,Como,Genoa,0,0
63,19,Como,Genoa,0,0
63,20,Como,Genoa,0,0
63,21,Como,Genoa,0,0
63,22,Como,Genoa,0,0
63,23,Como,Genoa,0,0
63,24,Como,Genoa,0,0
63,25,Como,Genoa,0,0
63,26,Como,Genoa,0,0
63,27,Como,Genoa,0,0
63,28,Como,Genoa,0,0
63,29,Como,Genoa,0,0
63,30,Como,Genoa,0,0
63,31,Como,Genoa,0,0
63,32,Como,Genoa,0,0
63,33,Como,Genoa,0,0
63,34,Como,Genoa,0,0
63,35,Como,Genoa,0,0
63,36,Como,Genoa,0,0
63,37,Como,Genoa,0,0
63,38,Como,Genoa,0,0
63,39,Como,Genoa,0,0
63,40,Como,Genoa,0,0
63,41,Como,Genoa,0,0
63,42,Como,Genoa,0,0
63,43,Como,Genoa,0,0
63,44,Como,Genoa,0,0
63,45,Como,Genoa,0,0
63,46,Como,Genoa,0,0
63,47,Como,Genoa,0,0
63,48,Como,Genoa,0,0
63,49,Como,Genoa,0,0
63,50,Como,Genoa,0,0
63,51,Como,Genoa,0,0
63,52,Como,Genoa,0,0
63,53,Como,Genoa,0,0
63,54,Como,Genoa,0,0
63,55,Como,Genoa,0,0
63,56,Como,Genoa,0,0
63,57,Como,Genoa,0,0
63,58,Como,Genoa,0,0
63,59,Como,Genoa,1,0
63,60,Como,Genoa,1,0
63,61,Como,Genoa,1,0
63,62,Como,Genoa,1,0
63,63,Como,Genoa,1,0
63,64,Como,Genoa,1,0
63,65,Como,Genoa,1,0
63,66,Como,Genoa,1,0
63,67,Como,Genoa,1,0
63,68,Como,Genoa,1,0
63,69,Como,Genoa,1,0
63,70,Como,Genoa,1,0
63,71,Como,Genoa,1,0
63,72,Como,Genoa,1,0
63,73,Como,Genoa,1,0
63,74,Como,Genoa,1,0
63,75,Como,Genoa,1,0
63,76,Como,Genoa,1,0
63,77,Como,Genoa,1,0
63,78,Como,Genoa,1,0
63,79,Como,Genoa,1,0
63,80,Como,Genoa,1,0
63,81,Como,Genoa,1,0
63,82,Como,Genoa,1,0
63,83,Como,Genoa,1,0
63,84,Como,Genoa,1,0
63,85,Como,Genoa,1,0
63,86,Como,Genoa,1,0
63,87,Como,Genoa,1,0
63,88,Como,Genoa,1,0
63,89,Como,Genoa,1,0
63,90,Como,Genoa,1,0
64,1,Como,Hellas Verona,0,0
64,2,Como,Hellas Verona,0,0
64,3,Como,Hellas Verona,0,0
64,4,Como,Hellas Verona,0,0
64,5,Como,Hellas Verona,0,0
64,6,Como,Hellas Verona,0,0
64,7,Como,Hellas Verona,0,0
64,8,Como,Hellas Verona,0,0
64,9,Como,Hellas Verona,0,0
64,10,Como,Hellas Verona,0,0
64,11,Como,Hellas Verona,0,0
64,12,Como,Hellas Verona,0,0
64,13,Como,Hellas Verona,0,0
64,14,Como,Hellas Verona,0,0
64,15,Como,Hellas Verona,0,0
64,16,Como,Hellas Verona,0,0
64,17,Como,Hellas Verona,0,0
64,18,Como,Hellas Verona,0,0
64,19,Como,Hellas Verona,0,0
64,20,Como,Hellas Verona,0,0
64,21,Como,Hellas Verona,0,0
64,22,Como,Hellas Verona,0,0
64,23,Como,Hellas Verona,0,0
64,24,Como,Hellas Verona,0,0
64,25,Como,Hellas Verona,0,0
64,26,Como,Hellas Verona,0,0
64,27,Como,Hellas Verona,0,0
64,28,Como,Hellas Verona,0,0
64,29,Como,Hellas Verona,0,0
64,30,Como,Hellas Verona,0,0
64,31,Como,Hellas Verona,0,0
64,32,Como,Hellas Verona,0,0
64,33,Como,Hellas Verona,0,0
64,34,Como,Hellas Verona,0,0
64,35,Como,Hellas Verona,0,0
64,36,Como,Hellas Verona,0,0
64,37,Como,Hellas Verona,0,0
64,38,Como,Hellas Verona,0,0
64,39,Como,Hellas Verona,0,0
64,40,Como,Hellas Verona,0,0
64,41,Como,Hellas Verona,0,0
64,42,Como,Hellas Verona,0,0
64,43,Como,Hellas Verona,1,0
64,44,Como,Hellas Verona,1,0
64,45,Como,Hellas Verona,1,0
64,46,Como,Hellas Verona,1,0
64,47,Como,Hellas Verona,1,0
64,48,Como,Hellas Verona,1,0
64,49,Como,Hellas Verona,1,0
64,50,Como,Hellas Verona,1,0
64,51,Como,Hellas Verona,1,0
64,52,Como,Hellas Verona,1,0
64,53,Como,Hellas Verona,1,1
64,54,Como,Hellas Verona,1,1
64,55,Como,Hellas Verona,1,1
64,56,Como,Hellas Verona,1,1
64,57,Como,Hellas Verona,1,1
64,58,Como,Hellas Verona,1,1
64,59,Como,Hellas Verona,1,1
64,60,Como,Hellas Verona,1,1
64,61,Como,Hellas Verona,1,1
64,62,Como,Hellas Verona,1,1
64,63,Como,Hellas Verona,1,1
64,64,Como,Hellas Verona,1,1
64,65,Como,Hellas Verona,1,1
64,66,Como,Hellas Verona,1,1
64,67,Como,Hellas Verona,1,1
64,68,Como,Hellas Verona,1,1
64,69,Como,Hellas Verona,1,1
64,70,Como,Hellas Verona,1,1
64,71,Como,Hellas Verona,1,1
64,72,Como,Hellas Verona,2,1
64,73,Como,Hellas Verona,2,1
64,74,Como,Hellas Verona,2,1
64,75,Como,Hellas Verona,2,1
64,76,Como,Hellas Verona,2,1
64,77,Como,Hellas Verona,2,1
64,78,Como,Hellas Verona,2,1
64,79,Como,Hellas Verona,2,1
64,80,Como,Hellas Verona,2,1
64,81,Como,Hellas Verona,2,1
64,82,Como,Hellas Verona,2,1
64,83,Como,Hellas Verona,2,1
64,84,Como,Hellas Verona,2,1
64,85,Como,Hellas Verona,2,1
64,86,Como,Hellas Verona,2,1
64,87,Como,Hellas Verona,2,1
64,88,Como,Hellas Verona,2,1
64,89,Como,Hellas Verona,3,1
64,90,Como,Hellas Verona,3,2
65,1,Como,Inter Milan,0,0
65,2,Como,Inter Milan,0,0
65,3,Como,Inter Milan,0,0
65,4,Como,Inter Milan,0,0
65,5,Como,Inter Milan,0,0
65,6,Como,Inter Milan,0,0
65,7,Como,Inter Milan,0,0
65,8,Como,Inter Milan,0,0
65,9,Como,Inter Milan,0,0
65,10,Como,Inter Milan,0,0
65,11,Como,Inter Milan,0,0
65,12,Como,Inter Milan,0,0
65,13,Como,Inter Milan,0,0
65,14,Como,Inter Milan,0,0
65,15,Como,Inter Milan,0,0
65,16,Como,Inter Milan,0,0
65,17,Como,Inter Milan,0,0
65,18,Como,Inter Milan,0,0
65,19,Como,Inter Milan,0,0
65,20,Como,Inter Milan,0,1
65,21,Como,Inter Milan,0,1
65,22,Como,Inter Milan,0,1
65,23,Como,Inter Milan,0,1
65,24,Como,Inter Milan,0,1
65,25,Como,Inter Milan,0,1
65,26,Como,Inter Milan,0,1
65,27,Como,Inter Milan,0,1
65,28,Como,Inter Milan,0,1
65,29,Como,Inter Milan,0,1
65,30,Como,Inter Milan,0,1
65,31,Como,Inter Milan,0,1
65,32,Como,Inter Milan,0,1
65,33,Como,Inter Milan,0,1
65,34,Como,Inter Milan,0,1
65,35,Como,Inter Milan,0,1
65,36,Como,Inter Milan,0,1
65,37,Como,Inter Milan,0,1
65,38,Como,Inter Milan,0,1
65,39,Como,Inter Milan,0,1
65,40,Como,Inter Milan,0,1
65,41,Como,Inter Milan,0,1
65,42,Como,Inter Milan,0,1
65,43,Como,Inter Milan,0,1
65,44,Como,Inter Milan,0,1
65,45,Como,Inter Milan,0,1
65,46,Como,Inter Milan,0,1
65,47,Como,Inter Milan,0,1
65,48,Como,Inter Milan,0,1
65,49,Como,Inter Milan,0,1
65,50,Como,Inter Milan,0,1
65,51,Como,Inter Milan,0,2
65,52,Como,Inter Milan,0,2
65,53,Como,Inter Milan,0,2
65,54,Como,Inter Milan,0,2
65,55,Como,Inter Milan,0,2
65,56,Como,Inter Milan,0,2
65,57,Como,Inter Milan,0,2
65,58,Como,Inter Milan,0,2
65,59,Como,Inter Milan,0,2
65,60,Como,Inter Milan,0,2
65,61,Como,Inter Milan,0,2
65,62,Como,Inter Milan,0,2
65,63,Como,Inter Milan,0,2
65,64,Como,Inter Milan,0,2
65,65,Como,Inter Milan,0,2
65,66,Como,Inter Milan,0,2
65,67,Como,Inter Milan,0,2
65,68,Como,Inter Milan,0,2
65,69,Como,Inter Milan,0,2
65,70,Como,Inter Milan,0,2
65,71,Como,Inter Milan,0,2
65,72,Como,Inter Milan,0,2
65,73,Como,Inter Milan,0,2
65,74,Como,Inter Milan,0,2
65,75,Como,Inter Milan,0,2
65,76,Como,Inter Milan,0,2
65,77,Como,Inter Milan,0,2
65,78,Como,Inter Milan,0,2
65,79,Como,Inter Milan,0,2
65,80,Como,Inter Milan,0,2
65,81,Como,Inter Milan,0,2
65,82,Como,Inter Milan,0,2
65,83,Como,Inter Milan,0,2
65,84,Como,Inter Milan,0,2
65,85,Como,Inter Milan,0,2
65,86,Como,Inter Milan,0,2
65,87,Como,Inter Milan,0,2
65,88,Como,Inter Milan,0,2
65,89,Como,Inter Milan,0,2
65,90,Como,Inter Milan,0,2
66,1,Como,Juventus,0,0
66,2,Como,Juventus,0,0
66,3,Como,Juventus,0,0
66,4,Como,Juventus,0,0
66,5,Como,Juventus,0,0
66,6,Como,Juventus,0,0
66,7,Como,Juventus,0,0
66,8,Como,Juventus,0,0
66,9,Como,Juventus,0,0
66,10,Como,Juventus,0,0
66,11,Como,Juventus,0,0
66,12,Como,Juventus,0,0
66,13,Como,Juventus,0,0
66,14,Como,Juventus,0,0
66,15,Como,Juventus,0,0
66,16,Como,Juventus,0,0
66,17,Como,Juventus,0,0
66,18,Como,Juventus,0,0
66,19,Como,Juventus,0,0
66,20,Como,Juventus,0,0
66,21,Como,Juventus,0,0
66,22,Como,Juventus,0,0
66,23,Como,Juventus,0,0
66,24,Como,Juventus,0,0
66,25,Como,Juventus,0,0
66,26,Como,Juventus,0,0
66,27,Como,Juventus,0,0
66,28,Como,Juventus,0,0
66,29,Como,Juventus,0,0
66,30,Como,Juventus,0,0
66,31,Como,Juventus,0,0
66,32,Como,Juventus,0,0
66,33,Como,Juventus,0,0
66,34,Como,Juventus,0,1
66,35,Como,Juventus,0,1
66,36,Como,Juventus,0,1
66,37,Como,Juventus,0,1
66,38,Como,Juventus,0,1
66,39,Como,Juventus,0,1
66,40,Como,Juventus,0,1
66,41,Como,Juventus,0,1
66,42,Como,Juventus,0,1
66,43,Como,Juventus,0,1
66,44,Como,Juventus,0,1
66,45,Como,Juventus,1,1
66,46,Como,Juventus,1,1
66,47,Como,Juventus,1,1
66,48,Como,Juventus,1,1
66,49,Como,Juventus,1,1
66,50,Como,Juventus,1,1
66,51,Como,Juventus,1,1
66,52,Como,Juventus,1,1
66,53,Como,Juventus,1,1
66,54,Como,Juventus,1,1
66,55,Como,Juventus,1,1
66,56,Como,Juventus,1,1
66,57,Como,Juventus,1,1
66,58,Como,Juventus,1,1
66,59,Como,Juventus,1,1
66,60,Como,Juventus,1,1
66,61,Como,Juventus,1,1
66,62,Como,Juventus,1,1
66,63,Como,Juventus,1,1
66,64,Como,Juventus,1,1
66,65,Como,Juventus,1,1
66,66,Como,Juventus,1,1
66,67,Como,Juventus,1,1
66,68,Como,Juventus,1,1
66,69,Como,Juventus,1,1
66,70,Como,Juventus,1,1
66,71,Como,Juventus,1,1
66,72,Como,Juventus,1,1
66,73,Como,Juventus,1,1
66,74,Como,Juventus,1,1
66,75,Como,Juventus,1,1
66,76,Como,Juventus,1,1
66,77,Como,Juventus,1,1
66,78,Como,Juventus,1,1
66,79,Como,Juventus,1,1
66,80,Como,Juventus,1,1
66,81,Como,Juventus,1,1
66,82,Como,Juventus,1,1
66,83,Como,Juventus,1,1
66,84,Como,Juventus,1,1
66,85,Como,Juventus,1,1
66,86,Como,Juventus,1,1
66,87,Como,Juventus,1,1
66,88,Como,Juventus,1,1
66,89,Como,Juventus,1,2
66,90,Como,Juventus,1,2
67,1,Como,Lazio,0,0
67,2,Como,Lazio,0,0
67,3,Como,Lazio,0,0
67,4,Como,Lazio,0,0
67,5,Como,Lazio,0,0
67,6,Como,Lazio,0,0
67,7,Como,Lazio,0,0
67,8,Como,Lazio,0,0
67,9,Como,Lazio,0,0
67,10,Como,Lazio,0,0
67,11,Como,Lazio,0,0
67,12,Como,Lazio,0,0
67,13,Como,Lazio,0,0
